date,hub_id,orders,active_clients,fuel_price,is_weekend,is_festival,demand
2020-04-15,5,1035,99,92.23,0,0,1120
2020-04-16,5,1024,95,90.4,0,1,1327
2020-04-17,5,1106,107,94.25,0,0,1171
2020-04-18,5,1050,110,87.84,1,1,1441
2020-04-19,5,1037,128,90.75,1,0,1227
2020-04-20,5,1070,116,89.14,0,0,1126
2020-04-21,5,1000,111,94.34,0,0,980
2020-04-22,5,1101,102,101.7,0,0,1189
2020-04-23,5,1068,103,91.23,0,0,1105
2020-04-24,5,1034,118,91.52,0,0,1169
2020-04-25,5,1014,133,100.73,1,0,1342
2020-04-26,5,1045,152,89.33,1,1,1530
2020-04-27,5,1045,128,85.36,0,0,1258
2020-04-28,5,1037,123,91.45,0,0,1106
2020-04-29,5,1035,72,93.33,0,0,1075
2020-04-30,5,1106,145,87.94,0,0,1321
2020-05-01,5,1062,158,97.68,0,0,1254
2020-05-02,5,1116,146,93.25,1,0,1436
2020-05-03,5,1057,107,91.37,1,0,1298
2020-05-04,5,1096,141,86.59,0,0,1295
2020-05-05,5,1081,86,99.79,0,0,1037
2020-05-06,5,1074,98,92.1,0,0,1124
2020-05-07,5,1055,72,93.98,0,0,988
2020-05-08,5,1101,151,98.01,0,0,1248
2020-05-09,5,1016,91,91.08,1,0,1202
2020-05-10,5,1023,93,96.59,1,0,1175
2020-05-11,5,1035,80,94.93,0,0,971
2020-05-12,5,1041,73,95.41,0,0,999
2020-05-13,5,1064,123,95.81,0,0,1111
2020-05-14,5,1067,89,102.87,0,0,1010
2020-05-15,5,1093,107,97.63,0,0,1106
2020-05-16,5,1031,105,97.63,1,0,1139
2020-05-17,5,1057,108,90.33,1,0,1280
2020-05-18,5,1034,144,89.97,0,0,1256
2020-05-19,5,1084,126,91.88,0,1,1397
2020-05-20,5,1066,96,91.66,0,0,1145
2020-05-21,5,1085,72,108.0,0,0,1003
2020-05-22,5,1066,126,104.18,0,1,1377
2020-05-23,5,1052,94,93.35,1,0,1318
2020-05-24,5,1076,85,101.2,1,0,1332
2020-05-25,5,1075,143,98.94,0,0,1227
2020-05-26,5,1089,116,98.4,0,0,1188
2020-05-27,5,1083,109,99.2,0,0,1151
2020-05-28,5,1089,145,95.95,0,0,1235
2020-05-29,5,1051,140,97.8,0,0,1182
2020-05-30,5,1059,119,95.98,1,0,1251
2020-05-31,5,1035,107,86.67,1,0,1220
2020-06-01,5,1073,140,90.02,0,0,1130
2020-06-02,5,1093,76,94.12,0,0,1026
2020-06-03,5,1112,103,93.3,0,0,1202
2020-06-04,5,1105,135,88.54,0,0,1183
2020-06-05,5,1090,106,99.03,0,0,1239
2020-06-06,5,1096,109,101.97,1,0,1254
2020-06-07,5,1025,88,93.99,1,0,1162
2020-06-08,5,1027,117,96.43,0,0,1124
2020-06-09,5,1010,93,98.64,0,0,1114
2020-06-10,5,1138,105,106.11,0,1,1360
2020-06-11,5,1121,150,99.55,0,0,1186
2020-06-12,5,1110,70,100.54,0,0,1060
2020-06-13,5,1032,135,92.5,1,0,1317
2020-06-14,5,1089,139,84.25,1,0,1483
2020-06-15,5,1077,103,88.72,0,1,1353
2020-06-16,5,1092,137,89.59,0,1,1369
2020-06-17,5,1030,114,98.93,0,0,1091
2020-06-18,5,1049,94,95.12,0,0,1190
2020-06-19,5,1065,148,107.0,0,0,1197
2020-06-20,5,1053,141,93.79,1,0,1418
2020-06-21,5,1121,140,93.95,1,0,1382
2020-06-22,5,1093,88,100.08,0,0,1174
2020-06-23,5,1087,79,92.7,0,0,1118
2020-06-24,5,1026,87,97.29,0,0,1047
2020-06-25,5,1043,151,99.74,0,1,1386
2020-06-26,5,1077,154,93.42,0,0,1291
2020-06-27,5,1072,88,89.42,1,0,1195
2020-06-28,5,1106,117,96.94,1,0,1318
2020-06-29,5,1037,157,94.28,0,0,1214
2020-06-30,5,1075,124,88.79,0,0,1179
2020-07-01,5,1077,112,89.14,0,0,1131
2020-07-02,5,1074,84,99.39,0,0,1130
2020-07-03,5,1076,110,84.42,0,0,1158
2020-07-04,5,1096,131,88.35,1,0,1333
2020-07-05,5,1078,98,96.41,1,0,1298
2020-07-06,5,1024,84,91.68,0,0,1061
2020-07-07,5,1029,154,98.91,0,0,1199
2020-07-08,5,1068,99,106.91,0,0,1053
2020-07-09,5,1110,92,100.1,0,0,1176
2020-07-10,5,1127,137,92.54,0,0,1214
2020-07-11,5,1052,75,100.23,1,0,1181
2020-07-12,5,1086,151,97.1,1,0,1394
2020-07-13,5,1102,143,92.06,0,0,1246
2020-07-14,5,1054,100,99.77,0,0,1168
2020-07-15,5,1076,107,97.99,0,0,1154
2020-07-16,5,1082,76,96.3,0,0,972
2020-07-17,5,1124,93,93.65,0,0,1123
2020-07-18,5,1061,87,92.71,1,0,1195
2020-07-19,5,1060,158,95.97,1,0,1442
2020-07-20,5,1054,111,96.02,0,0,1219
2020-07-21,5,1108,132,79.22,0,0,1162
2020-07-22,5,1030,84,89.56,0,0,1061
2020-07-23,5,1073,152,94.37,0,1,1468
2020-07-24,5,1047,80,87.4,0,0,1083
2020-07-25,5,1089,76,85.06,1,0,1216
2020-07-26,5,1011,153,99.42,1,0,1302
2020-07-27,5,1087,78,88.78,0,0,1092
2020-07-28,5,1053,138,87.5,0,0,1255
2020-07-29,5,1042,92,90.6,0,0,1085
2020-07-30,5,1138,149,92.39,0,0,1316
2020-07-31,5,1083,111,88.16,0,0,1098
2020-08-01,5,1042,140,101.52,1,0,1254
2020-08-02,5,1049,75,99.85,1,0,1130
2020-08-03,5,1050,115,100.95,0,0,1099
2020-08-04,5,1105,108,82.14,0,0,1294
2020-08-05,5,1089,133,83.75,0,0,1215
2020-08-06,5,1112,125,94.91,0,0,1226
2020-08-07,5,1040,89,87.17,0,0,1102
2020-08-08,5,1129,94,96.27,1,0,1298
2020-08-09,5,1081,127,95.61,1,1,1502
2020-08-10,5,1053,99,81.94,0,0,1092
2020-08-11,5,1081,70,86.12,0,0,1025
2020-08-12,5,974,133,99.65,0,0,1098
2020-08-13,5,1059,93,101.66,0,0,1058
2020-08-14,5,1068,148,105.37,0,0,1213
2020-08-15,5,998,98,104.08,1,0,1179
2020-08-16,5,1028,86,99.74,1,0,1145
2020-08-17,5,1060,76,92.1,0,0,1069
2020-08-18,5,1040,105,74.69,0,0,1140
2020-08-19,5,1019,146,87.8,0,1,1408
2020-08-20,5,1084,104,88.38,0,0,1210
2020-08-21,5,1079,76,100.56,0,0,1087
2020-08-22,5,1018,77,88.57,1,0,1088
2020-08-23,5,1106,71,97.77,1,0,1211
2020-08-24,5,1092,73,95.52,0,0,1105
2020-08-25,5,1045,148,95.33,0,0,1169
2020-08-26,5,1105,122,87.25,0,0,1212
2020-08-27,5,1086,87,88.47,0,0,1154
2020-08-28,5,1103,82,89.49,0,0,1064
2020-08-29,5,1054,101,101.12,1,0,1212
2020-08-30,5,1103,108,93.86,1,0,1288
2020-08-31,5,1081,80,99.48,0,0,1118
2020-09-01,5,1035,139,101.0,0,0,1181
2020-09-02,5,1105,87,107.58,0,0,1127
2020-09-03,5,1057,90,87.12,0,0,1221
2020-09-04,5,1102,125,105.22,0,0,1199
2020-09-05,5,1065,99,86.65,1,0,1263
2020-09-06,5,1036,133,92.19,1,0,1262
2020-09-07,5,1060,90,97.35,0,0,1061
2020-09-08,5,1068,73,103.83,0,0,989
2020-09-09,5,995,120,100.13,0,0,1049
2020-09-10,5,1103,121,94.06,0,0,1155
2020-09-11,5,1072,151,97.48,0,0,1134
2020-09-12,5,1069,128,100.15,1,0,1298
2020-09-13,5,1107,127,93.72,1,1,1514
2020-09-14,5,1039,100,82.99,0,0,1138
2020-09-15,5,1023,120,100.6,0,0,1111
2020-09-16,5,1061,158,105.96,0,0,1231
2020-09-17,5,1037,136,86.86,0,0,1207
2020-09-18,5,1057,136,90.33,0,0,1142
2020-09-19,5,1017,94,88.44,1,0,1166
2020-09-20,5,1131,116,98.43,1,0,1305
2020-09-21,5,1061,158,97.03,0,0,1222
2020-09-22,5,1067,94,91.21,0,0,1144
2020-09-23,5,1055,153,104.82,0,0,1215
2020-09-24,5,1070,73,77.0,0,0,1180
2020-09-25,5,1049,124,96.33,0,0,1171
2020-09-26,5,1052,74,99.44,1,0,1203
2020-09-27,5,1062,123,99.48,1,0,1315
2020-09-28,5,1083,126,87.88,0,0,1151
2020-09-29,5,1042,70,98.4,0,0,1082
2020-09-30,5,1035,138,94.27,0,0,1185
2020-10-01,5,1033,154,92.49,0,0,1153
2020-10-02,5,1060,76,88.88,0,0,1140
2020-10-03,5,1069,114,94.03,1,0,1184
2020-10-04,5,1071,74,95.23,1,0,1191
2020-10-05,5,1034,121,95.91,0,0,1060
2020-10-06,5,1109,149,103.78,0,1,1419
2020-10-07,5,1039,74,100.99,0,0,1048
2020-10-08,5,1044,97,98.53,0,0,1012
2020-10-09,5,1118,140,97.55,0,0,1266
2020-10-10,5,1051,141,93.75,1,0,1334
2020-10-11,5,1132,77,94.37,1,0,1234
2020-10-12,5,1059,126,94.32,0,0,1174
2020-10-13,5,1054,136,85.68,0,0,1247
2020-10-14,5,1037,119,98.64,0,0,1150
2020-10-15,5,1090,94,95.71,0,0,1130
2020-10-16,5,1040,85,92.28,0,0,1058
2020-10-17,5,1052,75,101.32,1,0,1121
2020-10-18,5,1025,128,96.98,1,0,1246
2020-10-19,5,1007,134,86.61,0,0,1076
2020-10-20,5,1034,109,88.1,0,0,1072
2020-10-21,5,974,126,84.72,0,0,1137
2020-10-22,5,1076,121,86.81,0,0,1220
2020-10-23,5,1027,148,86.07,0,0,1143
2020-10-24,5,1100,131,105.78,1,0,1333
2020-10-25,5,1088,124,90.65,1,0,1309
2020-10-26,5,1099,138,91.73,0,0,1235
2020-10-27,5,1110,119,94.49,0,1,1408
2020-10-28,5,1078,94,91.83,0,0,1087
2020-10-29,5,1082,150,98.35,0,0,1194
2020-10-30,5,1054,94,96.69,0,1,1339
2020-10-31,5,1071,127,92.5,1,0,1270
2020-11-01,5,1078,93,91.19,1,0,1316
2020-11-02,5,1071,123,93.8,0,0,1236
2020-11-03,5,1070,98,85.75,0,0,1159
2020-11-04,5,1031,145,92.19,0,0,1276
2020-11-05,5,1086,116,94.75,0,0,1235
2020-11-06,5,1037,74,97.38,0,0,1030
2020-11-07,5,1066,71,99.52,1,0,1149
2020-11-08,5,1071,76,94.44,1,0,1155
2020-11-09,5,1001,72,99.75,0,0,1041
2020-11-10,5,974,142,98.0,0,1,1329
2020-11-11,5,1052,92,101.9,0,0,1075
2020-11-12,5,1125,72,97.4,0,0,1084
2020-11-13,5,1079,146,94.52,0,0,1145
2020-11-14,5,1108,72,91.84,1,0,1218
2020-11-15,5,1160,95,92.95,1,0,1304
2020-11-16,5,1121,136,93.41,0,0,1228
2020-11-17,5,1056,90,97.86,0,0,1049
2020-11-18,5,1154,110,90.02,0,0,1194
2020-11-19,5,1033,115,94.69,0,0,1059
2020-11-20,5,1061,88,94.39,0,0,1050
2020-11-21,5,1087,117,93.87,1,0,1302
2020-11-22,5,1051,101,95.51,1,0,1258
2020-11-23,5,1055,95,92.44,0,0,1143
2020-11-24,5,1103,118,96.13,0,0,1179
2020-11-25,5,1123,112,85.79,0,0,1208
2020-11-26,5,1050,109,96.07,0,0,1252
2020-11-27,5,1065,154,86.37,0,0,1336
2020-11-28,5,1076,153,94.04,1,0,1339
2020-11-29,5,1093,98,97.35,1,0,1271
2020-11-30,5,1089,149,94.09,0,0,1227
2020-12-01,5,1026,123,99.45,0,0,1146
2020-12-02,5,1032,125,98.29,0,0,1099
2020-12-03,5,1065,149,100.37,0,0,1231
2020-12-04,5,1038,98,95.3,0,0,957
2020-12-05,5,1088,90,105.73,1,0,1252
2020-12-06,5,1103,97,98.06,1,0,1260
2020-12-07,5,1074,81,95.76,0,0,1125
2020-12-08,5,999,102,92.58,0,0,1134
2020-12-09,5,1098,158,88.98,0,0,1303
2020-12-10,5,1120,81,104.77,0,0,1104
2020-12-11,5,1029,114,93.21,0,0,1143
2020-12-12,5,1011,131,99.91,1,0,1304
2020-12-13,5,1097,94,98.06,1,1,1566
2020-12-14,5,1058,71,91.54,0,0,1017
2020-12-15,5,1089,110,89.35,0,0,1234
2020-12-16,5,1065,149,99.08,0,0,1280
2020-12-17,5,1008,91,100.61,0,0,1132
2020-12-18,5,1078,82,91.5,0,0,1163
2020-12-19,5,1111,103,94.36,1,0,1293
2020-12-20,5,1069,73,96.46,1,0,1192
2020-12-21,5,1084,120,92.69,0,0,1167
2020-12-22,5,1030,139,97.29,0,0,1184
2020-12-23,5,1063,73,98.94,0,0,1051
2020-12-24,5,1088,118,100.47,0,0,1225
2020-12-25,5,1121,143,87.25,0,0,1224
2020-12-26,5,1030,90,94.93,1,0,1153
2020-12-27,5,1097,97,103.08,1,0,1197
2020-12-28,5,1056,127,104.47,0,0,1082
2020-12-29,5,1055,96,106.46,0,0,956
2020-12-30,5,1081,131,90.93,0,0,1186
2020-12-31,5,1084,130,93.57,0,0,1288
2021-01-01,5,1120,84,96.0,0,0,1215
2021-01-02,5,1089,155,94.7,1,0,1427
2021-01-03,5,1091,70,83.88,1,0,1243
2021-01-04,5,1058,152,85.79,0,0,1297
2021-01-05,5,1020,103,86.82,0,0,1107
2021-01-06,5,1011,91,96.69,0,0,1097
2021-01-07,5,1084,135,100.95,0,0,1130
2021-01-08,5,1090,112,109.01,0,0,1173
2021-01-09,5,1061,121,89.69,1,0,1277
2021-01-10,5,1088,116,102.16,1,0,1307
2021-01-11,5,1129,107,100.75,0,0,1198
2021-01-12,5,1115,131,101.93,0,0,1142
2021-01-13,5,1066,123,98.79,0,0,1096
2021-01-14,5,1052,78,91.26,0,1,1159
2021-01-15,5,1005,120,99.98,0,0,1013
2021-01-16,5,1057,79,92.34,1,0,1303
2021-01-17,5,1000,117,97.81,1,0,1221
2021-01-18,5,1124,122,87.97,0,1,1493
2021-01-19,5,1124,109,95.44,0,0,1209
2021-01-20,5,1091,124,103.44,0,0,1247
2021-01-21,5,1059,153,99.92,0,0,1276
2021-01-22,5,1074,90,92.78,0,0,1009
2021-01-23,5,1024,105,79.38,1,0,1293
2021-01-24,5,1087,89,97.44,1,0,1237
2021-01-25,5,1052,136,99.23,0,0,1171
2021-01-26,5,1063,120,92.88,0,0,1222
2021-01-27,5,1016,96,87.79,0,0,1093
2021-01-28,5,1110,110,88.5,0,0,1182
2021-01-29,5,1042,149,87.98,0,0,1155
2021-01-30,5,1078,71,98.41,1,0,1247
2021-01-31,5,1046,85,99.68,1,0,1040
2021-02-01,5,1011,104,96.2,0,0,1122
2021-02-02,5,1080,96,98.23,0,0,1157
2021-02-03,5,1068,119,91.19,0,0,1152
2021-02-04,5,1107,123,93.9,0,0,1167
2021-02-05,5,1047,78,95.08,0,0,1000
2021-02-06,5,1109,102,87.98,1,0,1398
2021-02-07,5,1119,157,93.82,1,0,1432
2021-02-08,5,1082,142,88.12,0,0,1186
2021-02-09,5,1055,141,97.58,0,0,1161
2021-02-10,5,1046,109,80.19,0,0,1066
2021-02-11,5,1038,95,97.67,0,0,1043
2021-02-12,5,1088,156,89.41,0,0,1221
2021-02-13,5,1074,151,86.66,1,0,1349
2021-02-14,5,1124,81,88.09,1,0,1267
2021-02-15,5,1078,146,99.04,0,0,1314
2021-02-16,5,1067,97,89.85,0,0,1079
2021-02-17,5,1122,156,98.74,0,0,1303
2021-02-18,5,1068,132,96.19,0,0,1199
2021-02-19,5,1013,97,104.74,0,0,1041
2021-02-20,5,1075,80,89.18,1,0,1279
2021-02-21,5,1101,147,96.66,1,0,1400
2021-02-22,5,1047,84,99.51,0,0,1075
2021-02-23,5,1090,100,98.9,0,0,1116
2021-02-24,5,1076,147,101.05,0,0,1151
2021-02-25,5,1044,123,94.53,0,0,1125
2021-02-26,5,1026,123,94.65,0,0,1085
2021-02-27,5,1075,88,90.65,1,0,1246
2021-02-28,5,1141,144,85.2,1,0,1474
2021-03-01,5,1099,149,96.59,0,0,1271
2021-03-02,5,1034,144,99.23,0,0,1135
2021-03-03,5,1092,150,85.5,0,0,1275
2021-03-04,5,1051,105,98.77,0,0,1003
2021-03-05,5,1187,131,91.51,0,0,1275
2021-03-06,5,1017,73,98.34,1,0,1165
2021-03-07,5,1086,102,99.33,1,0,1239
2021-03-08,5,1077,117,104.61,0,1,1370
2021-03-09,5,1109,147,99.92,0,0,1289
2021-03-10,5,1015,88,101.22,0,0,1055
2021-03-11,5,1081,86,93.22,0,0,1179
2021-03-12,5,1041,155,94.97,0,0,1229
2021-03-13,5,1047,134,92.07,1,0,1346
2021-03-14,5,1056,74,105.55,1,0,1246
2021-03-15,5,1099,154,100.77,0,0,1267
2021-03-16,5,1006,86,97.21,0,0,1017
2021-03-17,5,1101,102,97.15,0,1,1297
2021-03-18,5,1098,99,92.54,0,0,1202
2021-03-19,5,1067,79,87.0,0,1,1309
2021-03-20,5,1083,140,104.77,1,0,1245
2021-03-21,5,1072,120,94.64,1,0,1277
2021-03-22,5,1148,135,97.63,0,0,1300
2021-03-23,5,1058,155,93.26,0,0,1269
2021-03-24,5,1093,80,102.99,0,0,1079
2021-03-25,5,1114,138,85.98,0,0,1354
2021-03-26,5,1079,72,82.04,0,0,1161
2021-03-27,5,1086,114,94.43,1,0,1362
2021-03-28,5,986,127,96.8,1,1,1423
2021-03-29,5,1112,155,97.74,0,0,1272
2021-03-30,5,1081,128,101.21,0,0,1262
2021-03-31,5,1103,113,95.34,0,0,1175
2021-04-01,5,1010,74,97.87,0,0,984
2021-04-02,5,1042,120,94.2,0,0,1290
2021-04-03,5,1042,78,92.14,1,0,1099
2021-04-04,5,1052,96,100.18,1,0,1135
2021-04-05,5,1089,151,88.63,0,0,1316
2021-04-06,5,1036,74,98.57,0,0,1048
2021-04-07,5,1066,83,100.36,0,0,1137
2021-04-08,5,1045,155,89.02,0,0,1302
2021-04-09,5,1164,82,98.29,0,0,1212
2021-04-10,5,1103,141,86.57,1,0,1352
2021-04-11,5,1049,148,99.72,1,0,1383
2021-04-12,5,1007,70,96.03,0,0,962
2021-04-13,5,1019,84,101.42,0,0,1021
2021-04-14,5,1034,156,90.11,0,1,1429
2021-04-15,5,1061,74,88.7,0,0,1027
2021-04-16,5,1056,140,94.94,0,0,1250
2021-04-17,5,1055,102,83.1,1,0,1229
2021-04-18,5,1074,154,105.83,1,0,1316
2021-04-19,5,1039,128,85.55,0,0,1265
2021-04-20,5,1066,103,91.94,0,0,1119
2021-04-21,5,1060,81,99.93,0,0,1057
2021-04-22,5,1058,102,94.93,0,0,1079
2021-04-23,5,1030,139,83.58,0,0,1161
2021-04-24,5,1080,121,100.63,1,0,1321
2021-04-25,5,999,115,92.49,1,0,1188
2021-04-26,5,1138,99,100.67,0,0,1234
2021-04-27,5,1074,111,92.65,0,0,1090
2021-04-28,5,1095,127,101.88,0,0,1249
2021-04-29,5,997,133,88.45,0,0,1117
2021-04-30,5,1091,119,91.57,0,0,1183
2021-05-01,5,1086,159,85.46,1,0,1362
2021-05-02,5,1062,133,91.63,1,0,1281
2021-05-03,5,1046,104,93.26,0,1,1294
2021-05-04,5,1076,102,97.93,0,0,1115
2021-05-05,5,1074,96,101.81,0,0,1212
2021-05-06,5,1023,142,91.26,0,0,1216
2021-05-07,5,1128,83,89.57,0,0,1136
2021-05-08,5,1017,84,100.29,1,0,1136
2021-05-09,5,1045,132,97.23,1,0,1276
2021-05-10,5,1070,153,93.72,0,0,1239
2021-05-11,5,1061,146,110.18,0,0,1187
2021-05-12,5,1086,144,94.13,0,0,1203
2021-05-13,5,1079,105,95.66,0,0,1220
2021-05-14,5,1011,118,104.1,0,0,1180
2021-05-15,5,1098,78,93.74,1,0,1274
2021-05-16,5,1105,103,97.81,1,0,1361
2021-05-17,5,1040,113,89.48,0,0,1162
2021-05-18,5,1046,136,93.12,0,0,1208
2021-05-19,5,1032,98,102.69,0,0,1143
2021-05-20,5,1026,157,99.89,0,0,1198
2021-05-21,5,1063,77,86.36,0,0,1055
2021-05-22,5,1069,156,93.14,1,0,1430
2021-05-23,5,1064,87,96.6,1,0,1102
2021-05-24,5,1079,90,90.23,0,0,1132
2021-05-25,5,1062,111,93.74,0,0,1186
2021-05-26,5,1008,118,89.99,0,0,1078
2021-05-27,5,1073,103,96.0,0,1,1341
2021-05-28,5,1007,71,89.06,0,0,1121
2021-05-29,5,1063,115,87.25,1,0,1353
2021-05-30,5,1038,96,101.32,1,0,1167
2021-05-31,5,1041,98,90.7,0,0,1022
2021-06-01,5,1108,143,91.87,0,0,1240
2021-06-02,5,1075,118,97.65,0,0,1113
2021-06-03,5,1102,104,105.19,0,0,1189
2021-06-04,5,1035,113,95.07,0,0,1089
2021-06-05,5,1080,140,97.7,1,0,1297
2021-06-06,5,1074,88,89.54,1,0,1148
2021-06-07,5,1112,156,91.3,0,0,1334
2021-06-08,5,1058,73,98.03,0,0,979
2021-06-09,5,1076,130,84.18,0,0,1192
2021-06-10,5,1092,153,103.0,0,0,1284
2021-06-11,5,1094,127,83.34,0,0,1258
2021-06-12,5,1115,93,92.66,1,0,1383
2021-06-13,5,1047,127,95.68,1,0,1242
2021-06-14,5,1029,118,95.14,0,0,1101
2021-06-15,5,1047,104,92.76,0,0,1113
2021-06-16,5,1042,108,87.77,0,0,1124
2021-06-17,5,1057,88,101.94,0,0,1142
2021-06-18,5,1124,142,98.39,0,0,1222
2021-06-19,5,1075,122,99.8,1,0,1269
2021-06-20,5,1053,82,104.64,1,0,1263
2021-06-21,5,1040,124,95.11,0,0,1135
2021-06-22,5,1009,99,93.61,0,0,997
2021-06-23,5,1112,104,86.71,0,0,1221
2021-06-24,5,1078,88,105.88,0,0,1098
2021-06-25,5,1066,90,84.51,0,0,1058
2021-06-26,5,1082,72,103.77,1,0,1166
2021-06-27,5,1085,124,92.93,1,0,1368
2021-06-28,5,1096,95,86.88,0,0,1141
2021-06-29,5,1054,156,99.85,0,0,1221
2021-06-30,5,1065,127,103.33,0,0,1161
2021-07-01,5,1054,145,102.91,0,0,1196
2021-07-02,5,1041,149,85.82,0,0,1211
2021-07-03,5,1099,105,91.25,1,0,1295
2021-07-04,5,1081,159,88.25,1,0,1325
2021-07-05,5,1063,75,95.14,0,0,1033
2021-07-06,5,1081,114,95.32,0,0,1258
2021-07-07,5,1083,88,81.88,0,0,1196
2021-07-08,5,1071,73,104.41,0,0,1079
2021-07-09,5,1068,147,90.08,0,0,1133
2021-07-10,5,1057,146,90.95,1,0,1251
2021-07-11,5,1054,113,103.16,1,0,1243
2021-07-12,5,1087,96,95.36,0,0,1182
2021-07-13,5,1091,157,104.7,0,0,1188
2021-07-14,5,1042,87,86.71,0,0,1090
2021-07-15,5,1097,110,88.7,0,0,1114
2021-07-16,5,1090,73,102.13,0,0,1019
2021-07-17,5,1012,127,91.88,1,0,1286
2021-07-18,5,1097,76,97.7,1,0,1095
2021-07-19,5,1109,146,95.84,0,1,1450
2021-07-20,5,1113,130,91.45,0,0,1223
2021-07-21,5,1001,155,97.18,0,0,1163
2021-07-22,5,1060,82,94.83,0,0,1117
2021-07-23,5,1068,79,85.14,0,0,980
2021-07-24,5,1121,76,94.15,1,0,1253
2021-07-25,5,1063,131,89.33,1,0,1290
2021-07-26,5,1062,133,95.76,0,0,1143
2021-07-27,5,1144,88,112.99,0,0,1194
2021-07-28,5,1050,97,95.12,0,0,1112
2021-07-29,5,1120,95,95.0,0,0,1238
2021-07-30,5,991,152,94.24,0,0,1040
2021-07-31,5,1103,140,99.73,1,0,1264
2021-08-01,5,1079,115,102.48,1,1,1519
2021-08-02,5,1150,140,94.16,0,0,1242
2021-08-03,5,1013,139,104.68,0,0,1183
2021-08-04,5,1053,145,96.95,0,1,1304
2021-08-05,5,1064,149,93.95,0,0,1212
2021-08-06,5,1112,97,88.9,0,0,1256
2021-08-07,5,1130,95,105.61,1,0,1261
2021-08-08,5,1086,81,88.43,1,0,1189
2021-08-09,5,1083,140,89.07,0,0,1218
2021-08-10,5,1036,93,96.25,0,0,1047
2021-08-11,5,1046,120,90.97,0,0,1204
2021-08-12,5,1074,119,102.89,0,0,1183
2021-08-13,5,1037,80,92.48,0,0,953
2021-08-14,5,1081,104,99.31,1,0,1266
2021-08-15,5,1082,145,94.94,1,0,1330
2021-08-16,5,1082,122,100.79,0,0,1212
2021-08-17,5,1064,78,96.62,0,0,1057
2021-08-18,5,1085,85,97.08,0,0,1009
2021-08-19,5,995,104,106.98,0,0,1105
2021-08-20,5,1079,129,79.98,0,0,1157
2021-08-21,5,1031,157,85.34,1,0,1317
2021-08-22,5,1095,81,89.98,1,1,1392
2021-08-23,5,1104,75,95.14,0,0,1087
2021-08-24,5,1039,81,97.05,0,0,1110
2021-08-25,5,1061,159,100.42,0,0,1245
2021-08-26,5,1005,95,101.27,0,0,1008
2021-08-27,5,1099,124,91.04,0,0,1201
2021-08-28,5,1101,92,83.18,1,0,1250
2021-08-29,5,1032,75,99.99,1,0,1151
2021-08-30,5,1054,106,81.73,0,0,1080
2021-08-31,5,1053,88,92.13,0,0,1065
2021-09-01,5,1087,72,100.46,0,0,1035
2021-09-02,5,1078,78,86.42,0,0,1106
2021-09-03,5,1092,72,95.01,0,0,1060
2021-09-04,5,1112,110,93.13,1,0,1351
2021-09-05,5,1057,86,86.44,1,0,1161
2021-09-06,5,1074,111,99.03,0,0,1139
2021-09-07,5,1084,135,108.42,0,0,1269
2021-09-08,5,1052,118,95.21,0,0,1166
2021-09-09,5,1099,85,92.19,0,0,1095
2021-09-10,5,1068,99,97.03,0,0,1142
2021-09-11,5,1094,79,95.59,1,0,1225
2021-09-12,5,1084,79,97.49,1,0,1234
2021-09-13,5,1030,115,83.94,0,0,1035
2021-09-14,5,1114,143,86.12,0,1,1440
2021-09-15,5,1000,123,95.43,0,0,1131
2021-09-16,5,1059,119,94.08,0,0,1151
2021-09-17,5,1074,140,92.73,0,0,1230
2021-09-18,5,1108,134,90.32,1,0,1348
2021-09-19,5,1054,153,94.94,1,0,1408
2021-09-20,5,1055,130,90.35,0,0,1169
2021-09-21,5,1032,130,88.84,0,0,1236
2021-09-22,5,1055,125,85.88,0,0,1153
2021-09-23,5,1080,144,87.43,0,0,1336
2021-09-24,5,1061,158,94.94,0,0,1232
2021-09-25,5,1092,127,103.18,1,0,1273
2021-09-26,5,1063,147,88.55,1,0,1294
2021-09-27,5,1071,118,105.6,0,0,1160
2021-09-28,5,1045,137,91.42,0,0,1181
2021-09-29,5,1083,94,93.36,0,0,1112
2021-09-30,5,1037,71,98.33,0,0,1071
2021-10-01,5,1126,122,97.91,0,0,1167
2021-10-02,5,1086,72,95.12,1,0,1237
2021-10-03,5,1080,117,98.72,1,0,1262
2021-10-04,5,1046,126,96.62,0,0,1176
2021-10-05,5,1025,80,91.92,0,0,1141
2021-10-06,5,1092,71,96.29,0,0,1072
2021-10-07,5,1059,109,88.89,0,0,1168
2021-10-08,5,1073,130,88.83,0,0,1139
2021-10-09,5,1081,146,92.59,1,0,1394
2021-10-10,5,1100,148,93.94,1,0,1408
2021-10-11,5,1066,77,104.59,0,0,1030
2021-10-12,5,1061,129,98.74,0,0,1174
2021-10-13,5,1026,71,87.0,0,0,999
2021-10-14,5,1059,135,90.36,0,0,1219
2021-10-15,5,1017,119,103.21,0,0,1100
2021-10-16,5,1072,86,115.41,1,1,1406
2021-10-17,5,1064,104,97.54,1,1,1428
2021-10-18,5,1062,138,92.38,0,0,1241
2021-10-19,5,1026,80,97.18,0,0,948
2021-10-20,5,1098,96,87.68,0,0,1154
2021-10-21,5,1072,111,92.83,0,0,1081
2021-10-22,5,1065,104,103.42,0,0,1114
2021-10-23,5,1076,152,89.37,1,0,1381
2021-10-24,5,1066,133,94.01,1,0,1373
2021-10-25,5,1071,71,96.67,0,0,1100
